group	label	showSelected1
1	Cluster 18: 438/717 pixels shown, logFC -3.8 to 4.1, log10(p) 0.0 to 2.2	18
1	Cluster 96: 11/572 pixels shown, logFC -3.8 to 3.3, log10(p) 0.0 to 1.5	96
1	Cluster 332: 30/613 pixels shown, logFC -3.1 to 3.9, log10(p) 0.0 to 2.1	332
1	Cluster 343: 34/232 pixels shown, logFC -2.6 to 3.6, log10(p) 0.0 to 1.4	343
1	Cluster 352: 223/644 pixels shown, logFC -3.5 to 3.9, log10(p) 0.0 to 1.7	352
1	Cluster 434: 18/18 pixels shown, logFC -1.8 to 3.3, log10(p) 0.0 to 1.1	434
1	Cluster 476: 1/25 pixels shown, logFC -0.6 to 3.6, log10(p) 0.0 to 1.4	476
1	Cluster 571: 17/17 pixels shown, logFC 0.6 to 3.6, log10(p) 0.2 to 1.4	571
1	Cluster 606: 1/6 pixels shown, logFC -3.5 to -0.7, log10(p) 0.3 to 1.2	606
1	Cluster 671: 5/12 pixels shown, logFC -3.8 to -0.6, log10(p) 0.2 to 1.5	671
1	Cluster 718: 5/5 pixels shown, logFC 0.9 to 2.8, log10(p) 0.2 to 0.9	718
1	Cluster 729: 70/99 pixels shown, logFC -3.8 to 3.6, log10(p) 0.0 to 1.5	729
1	Cluster 752: 25/25 pixels shown, logFC -3.8 to 0.1, log10(p) 0.0 to 1.5	752
1	Cluster 758: 19/27 pixels shown, logFC 0.2 to 2.8, log10(p) 0.0 to 0.8	758
1	Cluster 759: 9/9 pixels shown, logFC 0.2 to 3.3, log10(p) 0.0 to 1.1	759
1	Cluster 861: 2/2 pixels shown, logFC 2.3 to 3.9, log10(p) 1.1 to 1.7	861
1	Cluster 1014: 10/10 pixels shown, logFC 0.2 to 2.0, log10(p) 0.0 to 0.5	1014
1	Cluster 1315: 4/4 pixels shown, logFC 2.0 to 2.8, log10(p) 0.5 to 0.8	1315
1	Cluster 1316: 4/4 pixels shown, logFC 1.4 to 3.3, log10(p) 0.5 to 1.1	1316
1	Cluster 1378: 1/8 pixels shown, logFC -3.5 to -1.2, log10(p) 0.4 to 1.2	1378
1	Cluster 1454: 6/6 pixels shown, logFC 1.4 to 3.3, log10(p) 0.5 to 1.1	1454
1	Cluster 1494: 5/5 pixels shown, logFC -3.1 to -0.6, log10(p) 0.2 to 1.0	1494
1	Cluster 1517: 2/2 pixels shown, logFC -3.1 to -1.8, log10(p) 0.4 to 1.0	1517
1	Cluster 1696: 5/6 pixels shown, logFC 0.2 to 2.8, log10(p) 0.0 to 0.8	1696
1	Cluster 1775: 4/4 pixels shown, logFC 1.4 to 2.8, log10(p) 0.5 to 0.8	1775
