x	y	showSelected1
2.8208579894397	2	1
4.12391694349813	3.70043971814109	2
3.09898963940118	2	3
3.87413377882797	3.4594316186373	4
2.34242268082221	1	5
3.45530177165708	2	6
2.91698004732038	2	7
2.58092497567562	1	8
1.77085201164214	0	9
3.4798631130231	2.32192809488736	10
2.51851393987789	1	11
3.42176840120692	2.32192809488736	12
2.28103336724773	0	13
3.41229250932305	2.32192809488736	14
2.77085201164214	2	15
3.0068937079479	2	16
2.87390159786446	1.58496250072116	17
2.8555191556678	2	18
2.57863920996807	1.58496250072116	19
3.98686127029005	3	20
2.53907609879278	0	21
2.67486114073781	1	22
1.53147891704226	0	23
2.33041377334919	1	24
2.92685670894969	1.58496250072116	25
3.64777405026883	2.32192809488736	26
2.81224469680037	1.58496250072116	27
3.76447502743441	3	28
2.13672056715641	1	29
2.75891189239797	1	30
3.72729720280359	3	31
2.70070371714502	1.58496250072116	32
2.75511226639507	1.58496250072116	33
3.49679131570004	2.32192809488736	34
3.03181227133037	2	35
3.53237213356788	2.32192809488736	36
2.55144999797288	2	37
2.53907609879278	2	38
2.51188336097887	0	39
3.15442397311465	1	40
2.59217675739587	0	41
2	0	42
2.57863920996807	1	43
3.12254352406875	1.58496250072116	44
1.07918124604762	0	45
2.86923171973098	1	46
1.79239168949825	0	47
4.06164093406169	3.58496250072116	48
3.13830269816628	2	49
2.53529412004277	1	50
4.20932731587807	3.58496250072116	51
2.41664050733828	1	52
4.37828885935693	4	53
1.46239799789896	0	54
2.73719264270474	1	55
2.66370092538965	2	56
2.57287160220048	2	57
4.03854068633746	3.32192809488736	58
2.74350976472843	2	59
2.53402610605614	1	60
4.09085739598153	3.16992500144231	61
2.3384564936046	1	62
2.39445168082622	1.58496250072116	63
2.30102999566398	1	64
1.7481880270062	1	65
2.27646180417324	0	66
3.36078268987328	2.32192809488736	67
1.41497334797082	0	68
3.80332052357875	3.32192809488736	69
2.56937390961505	1	70
2.12710479836481	1	71
3.33162971762993	1.58496250072116	72
2.11394335230684	1	73
2.10037054511756	0	74
2.78461729263288	1	75
2.69810054562339	0	76
3.27253777737524	2	77
3.08493357493672	1	78
2.1846914308176	0	79
2.93500315145366	1	80
2.55388302664387	0	81
3.00817418400643	2	82
3.47187819930729	2.58496250072116	83
2.23552844690755	1	84
2.55750720190566	0	85
2.48429983934679	0	86
2.26007138798507	2	87
3.26054837263698	2	88
2.33243845991561	1	89
1.66275783168157	0	90
2.64443858946784	0	91
1.98227123303957	0	92
2.30102999566398	0	93
3.44575983648863	2.58496250072116	94
2.30749603791321	0	95
2.75739602879302	2	96
2.43616264704076	0	97
2.85003325768977	2	98
4.25307133645726	3.70043971814109	99
1.55630250076729	0	100
1.7481880270062	0	101
2.4345689040342	1	102
2.97497199429807	1	103
1.90308998699194	1	104
3.10243370568134	2	105
3.08278537031645	2	106
1.77085201164214	0	107
1.79934054945358	0	108
1.25527250510331	0	109
3.28780172993023	2	110
3.07151380509509	1.58496250072116	111
3.31323429169472	2	112
1.89209460269048	0	113
3.66801297164183	2.32192809488736	114
1.36172783601759	0	115
2.72997428569956	2	116
2.35602585719312	1	117
2.29225607135648	0	118
1.53147891704226	0	119
1.81291335664286	1	120
2.90955602924118	1.58496250072116	121
2.46686762035411	1	122
1.84509804001426	0	123
3.10037054511756	2	124
2.26717172840301	1.58496250072116	125
1.38021124171161	1	126
2.59328606702046	1.58496250072116	127
2.44247976906445	1	128
2.26951294421792	0	129
2.10037054511756	1.58496250072116	130
2.01703333929878	0	131
2.57518784492766	0	132
3.76102525171137	2.58496250072116	133
2.07918124604762	0	134
1.8750612633917	0	135
1.55630250076729	0	136
1.64345267648619	0	137
2.36361197989214	0	138
3.38863396935179	2	139
2.21218760440396	1.58496250072116	140
3.34044411484012	2	141
2.46239799789896	2	142
1.83250891270624	1	143
1.39794000867204	0	144
3.01452053875792	1.58496250072116	145
3.25983269906348	2	146
2.23299611039215	0	147
1.88081359228079	1	148
2.84198480459011	1.58496250072116	149
3.98353608160299	3.58496250072116	150
3.15289959639375	2	151
2.54406804435028	1	152
2.01283722470517	0	153
1.14612803567824	0	154
2.00860017176192	1	155
1.77085201164214	0	156
1.76342799356294	0	157
3.20897851727625	1.58496250072116	158
2.26245108973043	0	159
1.94448267215017	0	160
2.33445375115093	1	161
1.94939000664491	0	162
1.93449845124357	0	163
3.31680875205302	2	164
1.57978359661681	0	165
3.19423674872383	2	166
3.80645132324726	3.70043971814109	167
2.02938377768521	2	168
1.93951925261862	0	169
2.56702636615906	1	170
2.12710479836481	0	171
3.12872228433843	2.32192809488736	172
2.45484486000851	0	173
2.10380372095596	1	174
1.91381385238372	0	175
3.72082058177034	2.58496250072116	176
2.09342168516224	0	177
1.92427928606188	1	178
1.55630250076729	1	179
1.61278385671974	1	180
2.13987908640124	1	181
1.9731278535997	1	182
1.46239799789896	0	183
2.09691001300806	1	184
1.89209460269048	0	185
2.20682587603185	1	186
1.89762709129044	1	187
1.73239375982297	0	188
3.85793526471943	2.58496250072116	189
2.07188200730613	0	190
2.32014628611105	1	191
2.29885307640971	0	192
2.14612803567824	1	193
1.63346845557959	0	194
