group	x	y	showSelected1
1	6330	24	28
2	6380	24	28
2	6380	24	99
2	6380	24	388
2	6380	24	903
2	6380	24	1629
2	6380	24	310
2	6380	24	386
2	6380	24	1790
2	6380	24	1680
3	6380	74	28
6	6430	74	28
6	6430	74	421
6	6430	74	99
5	6430	124	28
8	6480	124	28
8	6480	124	99
8	6480	124	1084
8	6480	124	3
8	6480	124	847
8	6480	124	1694
8	6480	124	422
9	6480	174	99
9	6480	174	3
13	6530	174	3
13	6530	174	1075
13	6530	174	441
13	6530	174	304
13	6530	174	99
13	6530	174	83
13	6530	174	622
13	6530	174	1344
13	6530	174	1109
13	6530	174	58
14	6530	224	441
14	6530	224	83
14	6530	224	950
14	6530	224	622
19	6580	224	950
19	6580	224	83
19	6580	224	91
19	6580	224	7
19	6580	224	723
19	6580	224	1558
19	6580	224	414
19	6580	224	1612
19	6580	224	194
19	6580	224	1125
19	6580	224	1735
19	6580	224	825
19	6580	224	30
19	6580	224	622
19	6580	224	935
19	6580	224	427
19	6580	224	719
19	6580	224	661
19	6580	224	1489
19	6580	224	917
19	6580	224	46
19	6580	224	289
19	6580	224	577
19	6580	224	280
19	6580	224	1319
19	6580	224	14
20	6580	274	723
20	6580	274	1442
20	6580	274	7
20	6580	274	251
26	6630	274	251
26	6630	274	293
26	6630	274	6
26	6630	274	123
26	6630	274	217
26	6630	274	562
26	6630	274	1221
26	6630	274	822
26	6630	274	7
26	6630	274	85
26	6630	274	490
26	6630	274	1472
26	6630	274	1416
26	6630	274	723
26	6630	274	1641
26	6630	274	1337
26	6630	274	211
26	6630	274	247
26	6630	274	1575
26	6630	274	38
26	6630	274	1003
26	6630	274	1440
26	6630	274	88
26	6630	274	14
26	6630	274	1233
26	6630	274	341
26	6630	274	1755
26	6630	274	366
26	6630	274	1368
26	6630	274	1474
26	6630	274	768
26	6630	274	984
26	6630	274	815
26	6630	274	536
26	6630	274	1201
26	6630	274	619
26	6630	274	269
26	6630	274	1693
26	6630	274	59
26	6630	274	780
26	6630	274	233
27	6630	324	217
27	6630	324	822
27	6630	324	1641
27	6630	324	38
27	6630	324	104
27	6630	324	1524
27	6630	324	1416
34	6680	324	104
34	6680	324	88
34	6680	324	1038
34	6680	324	23
34	6680	324	1328
34	6680	324	213
34	6680	324	1008
34	6680	324	122
34	6680	324	140
34	6680	324	1536
34	6680	324	632
34	6680	324	1296
34	6680	324	1126
