group	label	showSelected1
1	Cluster 58: 1775/10928 pixels shown, logFC -4.4 to 3.9, log10(p) 0.0 to 5.4	58
1	Cluster 69: 31/6358 pixels shown, logFC -3.8 to 4.1, log10(p) 0.0 to 3.2	69
1	Cluster 133: 5/5768 pixels shown, logFC -4.2 to 4.3, log10(p) 0.0 to 15.3	133
1	Cluster 189: 1126/7210 pixels shown, logFC -3.8 to 2.3, log10(p) 0.0 to 18.2	189
1	Cluster 199: 1586/3044 pixels shown, logFC -4.4 to 4.5, log10(p) 0.0 to 3.6	199
1	Cluster 411: 26/26 pixels shown, logFC -4.4 to 1.7, log10(p) 0.0 to 2.3	411
1	Cluster 447: 32/32 pixels shown, logFC -1.1 to 4.1, log10(p) 0.0 to 2.1	447
1	Cluster 554: 146/184 pixels shown, logFC -0.9 to 2.5, log10(p) 0.0 to 2.0	554
1	Cluster 725: 59/230 pixels shown, logFC -1.9 to 3.3, log10(p) 0.0 to 2.5	725
1	Cluster 906: 194/754 pixels shown, logFC -1.3 to 2.1, log10(p) 0.0 to 3.9	906
1	Cluster 961: 17/333 pixels shown, logFC -1.1 to 1.8, log10(p) 0.0 to 2.5	961
1	Cluster 1752: 2/2 pixels shown, logFC 2.8 to 3.9, log10(p) 0.8 to 1.7	1752
