x	y	clickSelects	xmin	xmax	ymin	ymax
6330	24	6350,0	6305	6355	-1	49
6380	24	6400,0	6355	6405	-1	49
6380	74	6400,50	6355	6405	49	99
6430	74	6450,50	6405	6455	49	99
6430	124	6450,100	6405	6455	99	149
6480	124	6500,100	6455	6505	99	149
6480	174	6500,150	6455	6505	149	199
6530	174	6550,150	6505	6555	149	199
6530	224	6550,200	6505	6555	199	249
6580	224	6600,200	6555	6605	199	249
6580	274	6600,250	6555	6605	249	299
6630	274	6650,250	6605	6655	249	299
6630	324	6650,300	6605	6655	299	349
6680	324	6700,300	6655	6705	299	349
6680	374	6700,350	6655	6705	349	399
6730	374	6750,350	6705	6755	349	399
6730	424	6750,400	6705	6755	399	449
6780	424	6800,400	6755	6805	399	449
6430	24	6450,0	6405	6455	-1	49
6480	74	6500,50	6455	6505	49	99
6530	124	6550,100	6505	6555	99	149
6580	174	6600,150	6555	6605	149	199
6630	224	6650,200	6605	6655	199	249
6680	274	6700,250	6655	6705	249	299
6730	324	6750,300	6705	6755	299	349
6780	374	6800,350	6755	6805	349	399
6830	424	6850,400	6805	6855	399	449
6480	24	6500,0	6455	6505	-1	49
6580	124	6600,100	6555	6605	99	149
6680	224	6700,200	6655	6705	199	249
6780	324	6800,300	6755	6805	299	349
6530	74	6550,50	6505	6555	49	99
6630	174	6650,150	6605	6655	149	199
6730	274	6750,250	6705	6755	249	299
6830	374	6850,350	6805	6855	349	399
6530	24	6550,0	6505	6555	-1	49
6580	74	6600,50	6555	6605	49	99
6630	124	6650,100	6605	6655	99	149
6680	174	6700,150	6655	6705	149	199
6730	224	6750,200	6705	6755	199	249
6780	274	6800,250	6755	6805	249	299
6830	324	6850,300	6805	6855	299	349
6880	374	6900,350	6855	6905	349	399
6580	24	6600,0	6555	6605	-1	49
6680	124	6700,100	6655	6705	99	149
6780	224	6800,200	6755	6805	199	249
6630	74	6650,50	6605	6655	49	99
6730	174	6750,150	6705	6755	149	199
6830	274	6850,250	6805	6855	249	299
6880	324	6900,300	6855	6905	299	349
6630	24	6650,0	6605	6655	-1	49
6680	74	6700,50	6655	6705	49	99
6730	124	6750,100	6705	6755	99	149
6780	174	6800,150	6755	6805	149	199
6830	224	6850,200	6805	6855	199	249
6880	274	6900,250	6855	6905	249	299
6930	324	6950,300	6905	6955	299	349
6680	24	6700,0	6655	6705	-1	49
6780	124	6800,100	6755	6805	99	149
6880	224	6900,200	6855	6905	199	249
6730	74	6750,50	6705	6755	49	99
6830	174	6850,150	6805	6855	149	199
6930	274	6950,250	6905	6955	249	299
6730	24	6750,0	6705	6755	-1	49
6780	74	6800,50	6755	6805	49	99
6830	124	6850,100	6805	6855	99	149
6880	174	6900,150	6855	6905	149	199
6930	224	6950,200	6905	6955	199	249
6980	274	7000,250	6955	7005	249	299
6780	24	6800,0	6755	6805	-1	49
6880	124	6900,100	6855	6905	99	149
6830	74	6850,50	6805	6855	49	99
6930	174	6950,150	6905	6955	149	199
6980	224	7000,200	6955	7005	199	249
6830	24	6850,0	6805	6855	-1	49
6880	74	6900,50	6855	6905	49	99
6930	124	6950,100	6905	6955	99	149
6980	174	7000,150	6955	7005	149	199
7030	224	7050,200	7005	7055	199	249
6880	24	6900,0	6855	6905	-1	49
6980	124	7000,100	6955	7005	99	149
6930	74	6950,50	6905	6955	49	99
7030	174	7050,150	7005	7055	149	199
6930	24	6950,0	6905	6955	-1	49
6980	74	7000,50	6955	7005	49	99
7030	124	7050,100	7005	7055	99	149
7080	174	7100,150	7055	7105	149	199
6980	24	7000,0	6955	7005	-1	49
7080	124	7100,100	7055	7105	99	149
7030	74	7050,50	7005	7055	49	99
7030	24	7050,0	7005	7055	-1	49
7080	74	7100,50	7055	7105	49	99
7130	124	7150,100	7105	7155	99	149
7080	24	7100,0	7055	7105	-1	49
7130	74	7150,50	7105	7155	49	99
7130	24	7150,0	7105	7155	-1	49
7180	74	7200,50	7155	7205	49	99
7180	24	7200,0	7155	7205	-1	49
7230	24	7250,0	7205	7255	-1	49
